machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,clamp_pressure,die_temp,load_cell,mandrel_position,ram_position,ram_speed,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,original_table_name,new_Column_is_added,new_column_added_1
901,2026-01-01 08:22:40,OP101,JOB1001,1,2,49.46,153.36,341.42,62.54,30.99,27.25,48.47,5.009,0.039,347.13,2026-01-01 08:22:40,aiken_ptfe_901_plc,new,new137
901,2026-01-01 08:22:50,OP101,JOB1001,1,2,50.26,148.64,339.95,61.27,28.44,27.45,49.25,4.981,0.023,352.24,2026-01-01 08:22:50,aiken_ptfe_901_plc,new,new138
901,2026-01-01 08:23:00,OP101,JOB1001,1,2,50.3,153.21,340.71,60.84,31.6,27.66,49.29,4.982,0.02,347.76,2026-01-01 08:23:00,aiken_ptfe_901_plc,new,new139
901,2026-01-01 08:23:10,OP101,JOB1001,1,2,50.66,153.1,339.14,57.7,28.25,27.86,49.65,5.008,0.025,352.93,2026-01-01 08:23:10,aiken_ptfe_901_plc,new,new140
901,2026-01-01 08:23:20,OP101,JOB1001,1,2,50.24,147.98,339.38,60.34,31.09,28.06,49.24,4.954,0.031,348.08,2026-01-01 08:23:20,aiken_ptfe_901_plc,new,new141
901,2026-01-01 08:23:30,OP101,JOB1001,1,2,49.29,147.81,338.62,60.22,29.17,28.26,48.3,5.007,0.023,349.46,2026-01-01 08:23:30,aiken_ptfe_901_plc,new,new142
901,2026-01-01 08:23:40,OP101,JOB1001,1,2,49.8,146.71,341.26,62.28,30.62,28.46,48.8,5,0.024,351.85,2026-01-01 08:23:40,aiken_ptfe_901_plc,new,new143
901,2026-01-01 08:23:50,OP101,JOB1001,1,2,50.22,146.82,339.98,58.64,31.01,28.66,49.22,5.03,0.033,347.27,2026-01-01 08:23:50,aiken_ptfe_901_plc,new,new144
901,2026-01-01 08:24:00,OP101,JOB1001,1,2,50.17,146.11,338.5,59.91,29.68,28.86,49.17,5.002,0.029,352.13,2026-01-01 08:24:00,aiken_ptfe_901_plc,new,new145
901,2026-01-01 08:24:10,OP101,JOB1001,1,2,50.24,146.2,339.39,61.22,28.19,29.06,49.24,4.96,0.023,350.37,2026-01-01 08:24:10,aiken_ptfe_901_plc,new,new146
901,2026-01-01 08:24:20,OP101,JOB1001,1,2,49.31,145.26,340.61,62.19,30.93,29.26,48.32,4.989,0.026,352.78,2026-01-01 08:24:20,aiken_ptfe_901_plc,new,new147
901,2026-01-01 08:24:30,OP101,JOB1001,1,2,50.19,147.5,338.53,58.46,29.09,29.46,49.19,4.955,0.032,352.07,2026-01-01 08:24:30,aiken_ptfe_901_plc,new,new148
901,2026-01-01 08:24:40,OP101,JOB1001,1,2,50.77,151.46,341.48,62.6,31.62,29.66,49.75,4.971,0.028,352.56,2026-01-01 08:24:40,aiken_ptfe_901_plc,new,new149
901,2026-01-01 08:24:50,OP101,JOB1001,1,2,50.16,150.2,339.64,61.69,30.5,29.86,49.16,4.97,0.038,347.71,2026-01-01 08:24:50,aiken_ptfe_901_plc,new,new150
901,2026-01-01 08:25:00,OP101,JOB1001,1,2,49.31,146.27,339.78,57.85,30.08,30.06,48.32,4.96,0.028,351.73,2026-01-01 08:25:00,aiken_ptfe_901_plc,new,new151
901,2026-01-01 08:25:10,OP101,JOB1001,1,2,49.33,152.62,340.73,61.38,29,30.26,48.34,5.033,0.034,350.67,2026-01-01 08:25:10,aiken_ptfe_901_plc,new,new152
901,2026-01-01 08:25:20,OP101,JOB1001,1,2,50.78,150.18,340.05,59.72,31.96,30.46,49.76,4.984,0.04,348.43,2026-01-01 08:25:20,aiken_ptfe_901_plc,new,new153
901,2026-01-01 08:25:30,OP101,JOB1001,1,2,49.73,151.63,341.57,61.77,29.2,30.66,48.74,5.04,0.03,350.5,2026-01-01 08:25:30,aiken_ptfe_901_plc,new,new154
901,2026-01-01 08:25:40,OP101,JOB1001,1,2,49.56,153.37,341.89,58.68,30.28,30.86,48.57,4.978,0.022,348.43,2026-01-01 08:25:40,aiken_ptfe_901_plc,new,new155
901,2026-01-01 08:25:50,OP101,JOB1001,1,2,49.53,152.27,341.54,61.92,31.56,31.06,48.54,4.978,0.026,348.82,2026-01-01 08:25:50,aiken_ptfe_901_plc,new,new156
901,2026-01-01 08:26:00,OP101,JOB1001,1,2,50.4,148.01,341.26,59.58,29.1,31.26,49.39,5.045,0.034,347.18,2026-01-01 08:26:00,aiken_ptfe_901_plc,new,new157
901,2026-01-01 08:26:10,OP101,JOB1001,1,2,49.38,148.76,341.71,60.92,29.17,31.46,48.39,4.962,0.027,347.52,2026-01-01 08:26:10,aiken_ptfe_901_plc,new,new158
901,2026-01-01 08:26:20,OP101,JOB1001,1,2,50.29,146.23,338.31,60.9,30.35,31.66,49.28,4.972,0.035,351.77,2026-01-01 08:26:20,aiken_ptfe_901_plc,new,new159
901,2026-01-01 08:26:30,OP101,JOB1001,1,2,50.64,148.2,339.37,59.65,31.28,31.86,49.63,4.977,0.032,349.2,2026-01-01 08:26:30,aiken_ptfe_901_plc,new,new160
901,2026-01-01 08:26:40,OP101,JOB1001,1,2,50.56,153.67,341.31,62.49,29.32,32.06,49.55,5.039,0.036,352.04,2026-01-01 08:26:40,aiken_ptfe_901_plc,new,new161
901,2026-01-01 08:26:50,OP101,JOB1001,1,2,50.06,154.94,341.29,58.69,31.78,32.26,49.06,4.969,0.03,347.97,2026-01-01 08:26:50,aiken_ptfe_901_plc,new,new162
901,2026-01-01 08:27:00,OP101,JOB1001,1,2,50.76,148.17,341.3,61.82,31.99,32.46,49.74,5.022,0.024,349.21,2026-01-01 08:27:00,aiken_ptfe_901_plc,new,new163
901,2026-01-01 08:27:10,OP101,JOB1001,1,2,50.27,147.49,339.66,61.4,30.92,32.67,49.26,4.992,0.021,348.78,2026-01-01 08:27:10,aiken_ptfe_901_plc,new,new164
901,2026-01-01 08:27:20,OP101,JOB1001,1,2,50.09,151.07,339.12,61.64,31.31,32.87,49.09,5.039,0.03,349.19,2026-01-01 08:27:20,aiken_ptfe_901_plc,new,new165
901,2026-01-01 08:27:30,OP101,JOB1001,1,2,49.26,148.11,338.94,59.87,31.69,33.07,48.27,4.98,0.021,352.41,2026-01-01 08:27:30,aiken_ptfe_901_plc,new,new166
901,2026-01-01 08:27:40,OP101,JOB1001,1,2,50.34,150.96,338.74,62.82,30.57,33.27,49.33,5.017,0.032,347.15,2026-01-01 08:27:40,aiken_ptfe_901_plc,new,new167
901,2026-01-01 08:27:50,OP101,JOB1001,1,2,50.66,154.12,338.16,60.55,30.08,33.47,49.65,4.978,0.036,348.23,2026-01-01 08:27:50,aiken_ptfe_901_plc,new,new168
901,2026-01-01 08:28:00,OP101,JOB1001,1,2,50.2,147.83,339.76,61.53,28.93,33.67,49.2,5.004,0.024,352.22,2026-01-01 08:28:00,aiken_ptfe_901_plc,new,new169
901,2026-01-01 08:28:10,OP101,JOB1001,1,2,49.41,146.44,341.64,58.49,30.33,33.87,48.42,5.004,0.027,350.54,2026-01-01 08:28:10,aiken_ptfe_901_plc,new,new170
901,2026-01-01 08:28:20,OP101,JOB1001,1,2,49.65,151.54,340.59,58.89,30.89,34.07,48.66,4.95,0.031,347.33,2026-01-01 08:28:20,aiken_ptfe_901_plc,new,new171
901,2026-01-01 08:28:30,OP101,JOB1001,1,2,50.52,147.87,338.4,60.67,31.77,34.27,49.51,5.019,0.021,352.6,2026-01-01 08:28:30,aiken_ptfe_901_plc,new,new172
901,2026-01-01 08:28:40,OP101,JOB1001,1,2,49.8,153.01,340.95,60.92,29.59,34.47,48.8,5.037,0.033,348.54,2026-01-01 08:28:40,aiken_ptfe_901_plc,new,new173
901,2026-01-01 08:28:50,OP101,JOB1001,1,2,49.5,145.56,340.09,62.67,31,34.67,48.51,4.962,0.026,349.59,2026-01-01 08:28:50,aiken_ptfe_901_plc,new,new174
901,2026-01-01 08:29:00,OP101,JOB1001,1,2,50.17,150.79,340.85,62.37,30.35,34.87,49.17,4.959,0.039,350,2026-01-01 08:29:00,aiken_ptfe_901_plc,new,new175
901,2026-01-01 08:29:10,OP101,JOB1001,1,2,50.15,149.15,338.49,59.15,29.63,35.07,49.15,5.019,0.03,348.76,2026-01-01 08:29:10,aiken_ptfe_901_plc,new,new176
901,2026-01-01 08:29:20,OP101,JOB1001,1,2,49.83,147.37,339.13,57.05,28.34,35.27,48.83,4.967,0.024,349.02,2026-01-01 08:29:20,aiken_ptfe_901_plc,new,new177
901,2026-01-01 08:29:30,OP101,JOB1001,1,2,50.35,151.16,338.31,60.3,30.52,35.47,49.34,4.977,0.022,351.85,2026-01-01 08:29:30,aiken_ptfe_901_plc,new,new178
901,2026-01-01 08:29:40,OP101,JOB1001,1,2,49.26,151.93,341.54,61.06,30.18,35.67,48.27,4.991,0.028,349.23,2026-01-01 08:29:40,aiken_ptfe_901_plc,new,new179
901,2026-01-01 08:29:50,OP101,JOB1001,1,2,49.83,149.76,339.61,57.18,29.04,35.87,48.83,4.965,0.032,348.33,2026-01-01 08:29:50,aiken_ptfe_901_plc,new,new180
901,2026-01-01 08:30:00,OP101,JOB1001,1,2,50.71,154.71,340.2,61.81,29.59,36.07,49.7,5.027,0.04,352.58,2026-01-01 08:30:00,aiken_ptfe_901_plc,new,new181
901,2026-01-01 08:30:10,OP101,JOB1001,1,2,49.54,150.49,339.45,62.86,29.4,36.27,48.55,4.979,0.038,349.45,2026-01-01 08:30:10,aiken_ptfe_901_plc,new,new182
901,2026-01-01 08:30:20,OP101,JOB1001,1,2,49.79,151.77,338.7,60.65,31.47,36.47,48.79,5.039,0.034,348.41,2026-01-01 08:30:20,aiken_ptfe_901_plc,new,new183
901,2026-01-01 08:30:30,OP101,JOB1001,1,2,50.6,149.34,341.43,61.23,31.46,36.67,49.59,5.027,0.029,349,2026-01-01 08:30:30,aiken_ptfe_901_plc,new,new184
901,2026-01-01 08:30:40,OP101,JOB1001,1,2,50.27,148.28,341.38,62.29,29.31,36.87,49.26,4.983,0.039,349.06,2026-01-01 08:30:40,aiken_ptfe_901_plc,new,new185
901,2026-01-01 08:30:50,OP101,JOB1001,1,2,50.64,145.68,340.28,61.87,30.08,37.07,49.63,5.043,0.026,349.32,2026-01-01 08:30:50,aiken_ptfe_901_plc,new,new186
901,2026-01-01 08:31:00,OP101,JOB1001,1,2,50.15,154.5,338.82,62.25,31.24,37.27,49.15,4.955,0.029,350.31,2026-01-01 08:31:00,aiken_ptfe_901_plc,new,new187
901,2026-01-01 08:31:10,OP101,JOB1001,1,2,50.59,154.66,341.6,62.27,30.07,37.47,49.58,4.976,0.029,352.76,2026-01-01 08:31:10,aiken_ptfe_901_plc,new,new188
901,2026-01-01 08:31:20,OP101,JOB1001,1,2,49.21,145.98,339.63,60.25,31.77,37.68,48.23,4.967,0.027,349.12,2026-01-01 08:31:20,aiken_ptfe_901_plc,new,new189
901,2026-01-01 08:31:30,OP101,JOB1001,1,2,49.79,152.83,339.79,61.82,31.88,37.88,48.79,5.016,0.027,348.45,2026-01-01 08:31:30,aiken_ptfe_901_plc,new,new190
901,2026-01-01 08:31:40,OP101,JOB1001,1,2,49.63,147.51,338.2,58,30.8,38.08,48.64,5.028,0.028,349.4,2026-01-01 08:31:40,aiken_ptfe_901_plc,new,new191
901,2026-01-01 08:31:50,OP101,JOB1001,1,2,49.43,153.48,341.32,62.53,31.49,38.28,48.44,5.017,0.038,349.88,2026-01-01 08:31:50,aiken_ptfe_901_plc,new,new192
901,2026-01-01 08:32:00,OP101,JOB1001,1,2,50.12,148.71,341.16,62.96,28.79,38.48,49.12,4.951,0.038,350.7,2026-01-01 08:32:00,aiken_ptfe_901_plc,new,new193
901,2026-01-01 08:32:10,OP101,JOB1001,1,2,49.55,145.03,339.77,59.33,31.62,38.68,48.56,4.976,0.029,348.94,2026-01-01 08:32:10,aiken_ptfe_901_plc,new,new194
901,2026-01-01 08:32:20,OP101,JOB1001,1,2,49.61,148.52,339.91,60.35,29.65,38.88,48.62,5.036,0.028,352.51,2026-01-01 08:32:20,aiken_ptfe_901_plc,new,new195
901,2026-01-01 08:32:30,OP101,JOB1001,1,2,49.26,149.93,338.97,58.91,28.6,39.08,48.27,5.05,0.024,351.4,2026-01-01 08:32:30,aiken_ptfe_901_plc,new,new196
901,2026-01-01 08:32:40,OP101,JOB1001,1,2,50.66,153.44,338.15,57.28,28.27,39.28,49.65,4.973,0.028,347.88,2026-01-01 08:32:40,aiken_ptfe_901_plc,new,new197
901,2026-01-01 08:32:50,OP101,JOB1001,1,2,49.45,146.01,340.93,58.66,29.42,39.48,48.46,4.985,0.02,350.54,2026-01-01 08:32:50,aiken_ptfe_901_plc,new,new198
901,2026-01-01 08:33:00,OP101,JOB1001,1,2,49.44,150.88,339.62,57.87,28.66,39.68,48.45,5,0.024,352.5,2026-01-01 08:33:00,aiken_ptfe_901_plc,new,new199
901,2026-01-01 08:33:10,OP101,JOB1001,1,2,50.11,149.25,339.27,59.93,31.01,39.88,49.11,5.048,0.039,351.64,2026-01-01 08:33:10,aiken_ptfe_901_plc,new,new200
901,2026-01-01 08:33:20,OP101,JOB1001,1,2,50.28,145.54,340.12,59.62,29.35,40.08,49.27,4.971,0.025,351.39,2026-01-01 08:33:20,aiken_ptfe_901_plc,new,new201
901,2026-01-01 08:33:30,OP101,JOB1001,1,2,50.38,146.77,339.75,58.56,31.93,40.28,49.37,5.009,0.023,347.14,2026-01-01 08:33:30,aiken_ptfe_901_plc,new,new202
901,2026-01-01 08:33:40,OP101,JOB1001,1,2,49.3,147.12,338.87,59.72,28.08,40.48,48.31,4.983,0.039,349.07,2026-01-01 08:33:40,aiken_ptfe_901_plc,new,new203
901,2026-01-01 08:33:50,OP101,JOB1001,1,2,50.48,147.32,338.45,62.88,30.38,40.68,49.47,5.027,0.02,350.75,2026-01-01 08:33:50,aiken_ptfe_901_plc,new,new204
901,2026-01-01 08:34:00,OP101,JOB1001,1,2,50.59,148.18,341.36,62.33,30.05,40.88,49.58,5.023,0.03,348.81,2026-01-01 08:34:00,aiken_ptfe_901_plc,new,new205
901,2026-01-01 08:34:10,OP101,JOB1001,1,2,49.93,152.7,339.58,57.48,31.8,41.08,48.93,5.034,0.023,348.07,2026-01-01 08:34:10,aiken_ptfe_901_plc,new,new206
901,2026-01-01 08:34:20,OP101,JOB1001,1,2,49.46,148.19,340.19,62.93,30.03,41.28,48.47,4.998,0.037,347.42,2026-01-01 08:34:20,aiken_ptfe_901_plc,new,new207
901,2026-01-01 08:34:30,OP101,JOB1001,1,2,49.5,148.74,339.35,58.13,31.45,41.48,48.51,5.026,0.039,352.26,2026-01-01 08:34:30,aiken_ptfe_901_plc,new,new208
901,2026-01-01 08:34:40,OP101,JOB1001,1,2,49.79,145.2,341.9,61.33,30.7,41.68,48.79,4.966,0.026,349.37,2026-01-01 08:34:40,aiken_ptfe_901_plc,new,new209
901,2026-01-01 08:34:50,OP101,JOB1001,1,2,49.63,154.91,340.37,58.26,28.88,41.88,48.64,5.03,0.032,352.37,2026-01-01 08:34:50,aiken_ptfe_901_plc,new,new210
901,2026-01-01 08:35:00,OP101,JOB1001,1,2,50.08,148.44,338.41,61.2,31.65,42.08,49.08,4.965,0.031,351.18,2026-01-01 08:35:00,aiken_ptfe_901_plc,new,new211
901,2026-01-01 08:35:10,OP101,JOB1001,1,2,49.34,148.08,338.48,60.01,30.45,42.28,48.35,4.987,0.024,352.09,2026-01-01 08:35:10,aiken_ptfe_901_plc,new,new212
901,2026-01-01 08:35:20,OP101,JOB1001,1,2,49.75,148.16,340.39,62.52,31.1,42.48,48.76,5.041,0.039,351.04,2026-01-01 08:35:20,aiken_ptfe_901_plc,new,new213
901,2026-01-01 08:35:30,OP101,JOB1001,1,2,50.63,149.72,338.24,61.49,29.04,42.69,49.62,5.04,0.032,348.97,2026-01-01 08:35:30,aiken_ptfe_901_plc,new,new214
901,2026-01-01 08:35:40,OP101,JOB1001,1,2,49.87,152.67,338.5,61.29,28.41,42.89,48.87,4.958,0.032,349.77,2026-01-01 08:35:40,aiken_ptfe_901_plc,new,new215
901,2026-01-01 08:35:50,OP101,JOB1001,1,2,49.76,151.91,339.66,60.69,30.13,43.09,48.76,4.965,0.036,349.74,2026-01-01 08:35:50,aiken_ptfe_901_plc,new,new216
901,2026-01-01 08:36:00,OP101,JOB1001,1,2,49.3,154.95,339.26,58.67,29.15,43.29,48.31,4.991,0.023,349.01,2026-01-01 08:36:00,aiken_ptfe_901_plc,new,new217
901,2026-01-01 08:36:10,OP101,JOB1001,1,2,49.48,154.92,338.18,58.19,30.2,43.49,48.49,4.986,0.026,347.26,2026-01-01 08:36:10,aiken_ptfe_901_plc,new,new218
901,2026-01-01 08:36:20,OP101,JOB1001,1,2,50.25,153.99,341.18,57.35,31.73,43.69,49.24,5.026,0.021,348.05,2026-01-01 08:36:20,aiken_ptfe_901_plc,new,new219
901,2026-01-01 08:36:30,OP101,JOB1001,1,2,49.85,153.89,338.08,61.28,29.85,43.89,48.85,4.972,0.033,350.08,2026-01-01 08:36:30,aiken_ptfe_901_plc,new,new220
901,2026-01-01 08:36:40,OP101,JOB1001,1,2,50.34,149.91,340.86,57.68,29.53,44.09,49.33,5.017,0.021,352.48,2026-01-01 08:36:40,aiken_ptfe_901_plc,new,new221
901,2026-01-01 08:36:50,OP101,JOB1001,1,2,50.28,146.05,339,61.31,31.19,44.29,49.27,4.973,0.035,348.18,2026-01-01 08:36:50,aiken_ptfe_901_plc,new,new222
901,2026-01-01 08:37:00,OP101,JOB1001,1,2,49.99,147.63,340.7,60,30.4,44.49,48.99,4.99,0.028,347.9,2026-01-01 08:37:00,aiken_ptfe_901_plc,new,new223
901,2026-01-01 08:37:10,OP101,JOB1001,1,2,50.24,148.35,338.22,58.71,28.39,44.69,49.24,4.974,0.033,352.37,2026-01-01 08:37:10,aiken_ptfe_901_plc,new,new224
901,2026-01-01 08:37:20,OP101,JOB1001,1,2,50.46,152.9,340.29,62.07,30.59,44.89,49.45,4.961,0.035,347.51,2026-01-01 08:37:20,aiken_ptfe_901_plc,new,new225
901,2026-01-01 08:37:30,OP101,JOB1001,1,2,49.3,146.82,340.29,60.97,29.02,45.09,48.31,4.998,0.031,348.85,2026-01-01 08:37:30,aiken_ptfe_901_plc,new,new226
901,2026-01-01 08:37:40,OP101,JOB1001,1,2,49.5,154.83,340.21,61.87,29.25,45.29,48.51,4.969,0.027,348.05,2026-01-01 08:37:40,aiken_ptfe_901_plc,new,new227
901,2026-01-01 08:37:50,OP101,JOB1001,1,2,49.39,153.81,338.24,61.41,28.9,45.49,48.4,5.032,0.021,348.53,2026-01-01 08:37:50,aiken_ptfe_901_plc,new,new228
901,2026-01-01 08:38:00,OP101,JOB1001,1,2,49.48,148.71,341.49,60.72,29.51,45.69,48.49,5.007,0.021,349.4,2026-01-01 08:38:00,aiken_ptfe_901_plc,new,new229
901,2026-01-01 08:38:10,OP101,JOB1001,1,2,49.33,150.28,339.7,62.74,31.88,45.89,48.34,5.041,0.039,350.01,2026-01-01 08:38:10,aiken_ptfe_901_plc,new,new230
901,2026-01-01 08:38:20,OP101,JOB1001,1,2,50.79,147.97,341.71,61.66,28.67,46.09,49.77,5.05,0.025,348.4,2026-01-01 08:38:20,aiken_ptfe_901_plc,new,new231
901,2026-01-01 08:38:30,OP101,JOB1001,1,2,49.78,148.49,340.05,61.32,31.05,46.29,48.78,5.006,0.026,352.52,2026-01-01 08:38:30,aiken_ptfe_901_plc,new,new232
901,2026-01-01 08:38:40,OP101,JOB1001,1,2,50.7,148.43,339.86,62.56,28.75,46.49,49.69,5.016,0.021,352.09,2026-01-01 08:38:40,aiken_ptfe_901_plc,new,new233
901,2026-01-01 08:38:50,OP101,JOB1001,1,2,49.44,152.21,338.87,57.85,30.67,46.69,48.45,4.957,0.027,351.66,2026-01-01 08:38:50,aiken_ptfe_901_plc,new,new234
901,2026-01-01 08:39:00,OP101,JOB1001,1,2,49.76,146.11,341.46,58.11,30.55,46.89,48.76,4.976,0.027,351.34,2026-01-01 08:39:00,aiken_ptfe_901_plc,new,new235
901,2026-01-01 08:39:10,OP101,JOB1001,1,2,50.78,148.17,341.18,61.31,29.68,47.09,49.76,4.974,0.034,352.94,2026-01-01 08:39:10,aiken_ptfe_901_plc,new,new236
901,2026-01-01 08:39:20,OP101,JOB1001,1,2,50.72,154.52,341.01,61.84,30.29,47.29,49.71,4.998,0.031,348.11,2026-01-01 08:39:20,aiken_ptfe_901_plc,new,new237
901,2026-01-01 08:39:30,OP101,JOB1001,1,2,49.25,154.89,338.35,59.37,28.67,47.49,48.27,5.03,0.023,349.49,2026-01-01 08:39:30,aiken_ptfe_901_plc,new,new238
901,2026-01-01 08:39:40,OP101,JOB1001,1,2,49.21,147.26,340.48,61.92,28.2,47.7,48.23,5.025,0.022,351.56,2026-01-01 08:39:40,aiken_ptfe_901_plc,new,new239
901,2026-01-01 08:39:50,OP101,JOB1001,1,2,49.95,149.43,338.94,60.32,31.37,47.9,48.95,5.021,0.035,352.57,2026-01-01 08:39:50,aiken_ptfe_901_plc,new,new240
901,2026-01-01 08:40:00,OP101,JOB1001,1,2,50.1,150.86,340.85,62.63,30.17,48.1,49.1,5.004,0.027,348.5,2026-01-01 08:40:00,aiken_ptfe_901_plc,new,new241
901,2026-01-01 08:40:10,OP101,JOB1001,1,2,50.11,151.32,339.14,62.75,31.84,48.3,49.11,5.023,0.039,350.55,2026-01-01 08:40:10,aiken_ptfe_901_plc,new,new242
901,2026-01-01 08:40:20,OP101,JOB1001,1,2,50.5,151.36,339.67,59.94,29.11,48.5,49.49,5.002,0.025,351.68,2026-01-01 08:40:20,aiken_ptfe_901_plc,new,new243
901,2026-01-01 08:40:30,OP101,JOB1001,1,2,50.35,146.61,340.51,59.19,30.09,48.7,49.34,4.956,0.028,352.42,2026-01-01 08:40:30,aiken_ptfe_901_plc,new,new244
901,2026-01-01 08:40:40,OP101,JOB1001,1,2,50.17,150.61,340.75,57.08,30.43,48.9,49.17,5.015,0.034,349.78,2026-01-01 08:40:40,aiken_ptfe_901_plc,new,new245
901,2026-01-01 08:40:50,OP101,JOB1001,1,2,50.09,148.14,338.43,58.08,30.2,49.1,49.09,5.045,0.038,352.71,2026-01-01 08:40:50,aiken_ptfe_901_plc,new,new246
901,2026-01-01 08:41:00,OP101,JOB1001,1,2,50.4,149.24,341.14,58.72,31.37,49.3,49.39,4.955,0.021,351.87,2026-01-01 08:41:00,aiken_ptfe_901_plc,new,new247
901,2026-01-01 08:41:10,OP101,JOB1001,1,2,49.95,149.71,338.86,57.6,28.55,49.5,48.95,5.047,0.034,348.54,2026-01-01 08:41:10,aiken_ptfe_901_plc,new,new248
901,2026-01-01 08:41:20,OP101,JOB1001,1,2,50.07,153.03,338.08,60.5,30.81,49.7,49.07,4.997,0.04,349.53,2026-01-01 08:41:20,aiken_ptfe_901_plc,new,new249
901,2026-01-01 08:41:30,OP101,JOB1001,1,2,50.49,145.53,340.37,60.92,30.76,49.9,49.48,4.989,0.034,351.18,2026-01-01 08:41:30,aiken_ptfe_901_plc,new,new250
901,2026-01-01 08:41:40,OP101,JOB1001,1,2,49.3,150.49,339.2,59.65,28.83,50.1,48.31,4.954,0.033,352.93,2026-01-01 08:41:40,aiken_ptfe_901_plc,new,new251
901,2026-01-01 08:41:50,OP101,JOB1001,1,2,50.4,146.12,340.04,61.76,28.03,50.3,49.39,4.977,0.032,348.97,2026-01-01 08:41:50,aiken_ptfe_901_plc,new,new252
901,2026-01-01 08:42:00,OP101,JOB1001,1,2,49.68,145.03,339.51,60.06,28.01,50.5,48.69,4.956,0.023,347.55,2026-01-01 08:42:00,aiken_ptfe_901_plc,new,new253
901,2026-01-01 08:42:10,OP101,JOB1001,1,2,50.46,149.49,340,61.62,30.93,50.7,49.45,4.952,0.024,350.21,2026-01-01 08:42:10,aiken_ptfe_901_plc,new,new254
901,2026-01-01 08:42:20,OP101,JOB1001,1,2,49.45,148.77,339.66,58.39,28.85,50.9,48.46,4.962,0.028,351.97,2026-01-01 08:42:20,aiken_ptfe_901_plc,new,new255
901,2026-01-01 08:42:30,OP101,JOB1001,1,2,49.3,150.87,338.46,59.29,31.39,51.1,48.31,4.964,0.022,348.36,2026-01-01 08:42:30,aiken_ptfe_901_plc,new,new256
901,2026-01-01 08:42:40,OP101,JOB1001,1,2,50.64,147.57,339.76,57.41,29.93,51.3,49.63,4.989,0.036,350.98,2026-01-01 08:42:40,aiken_ptfe_901_plc,new,new257
901,2026-01-01 08:42:50,OP101,JOB1001,1,2,50.5,146.32,339.49,62.82,28.12,51.5,49.49,5.017,0.026,351.65,2026-01-01 08:42:50,aiken_ptfe_901_plc,new,new258
901,2026-01-01 08:43:00,OP101,JOB1001,1,2,49.23,154.7,338.78,58.42,29.08,51.7,48.25,4.995,0.022,350.45,2026-01-01 08:43:00,aiken_ptfe_901_plc,new,new259
901,2026-01-01 08:43:10,OP101,JOB1001,1,2,50.48,153.46,341.74,62.63,29.81,51.9,49.47,4.972,0.029,352,2026-01-01 08:43:10,aiken_ptfe_901_plc,new,new260
901,2026-01-01 08:43:20,OP101,JOB1001,1,2,50.55,150.28,339.19,58.28,29.8,52.1,49.54,5.015,0.032,350.69,2026-01-01 08:43:20,aiken_ptfe_901_plc,new,new261
901,2026-01-01 08:43:30,OP101,JOB1001,1,2,49.72,152.39,338.37,62.9,28.04,52.3,48.73,4.969,0.04,348.54,2026-01-01 08:43:30,aiken_ptfe_901_plc,new,new262
901,2026-01-01 08:43:40,OP101,JOB1001,1,2,50.26,149.39,338.19,58.69,29.64,52.51,49.25,5.023,0.034,352.18,2026-01-01 08:43:40,aiken_ptfe_901_plc,new,new263
901,2026-01-01 08:43:50,OP101,JOB1001,1,2,49.62,147.43,339.66,59.49,31.49,52.71,48.63,5.036,0.023,352.53,2026-01-01 08:43:50,aiken_ptfe_901_plc,new,new264
901,2026-01-01 08:44:00,OP101,JOB1001,1,2,50.76,149.46,338.49,61.83,29.16,52.91,49.74,5.041,0.024,351.14,2026-01-01 08:44:00,aiken_ptfe_901_plc,new,new265
901,2026-01-01 08:44:10,OP101,JOB1001,1,2,49.47,145.75,339.1,58.56,29.89,53.11,48.48,4.987,0.024,349.35,2026-01-01 08:44:10,aiken_ptfe_901_plc,new,new266
901,2026-01-01 08:44:20,OP101,JOB1001,1,2,49.37,150.25,341.13,61.31,29.94,53.31,48.38,5.021,0.029,347.9,2026-01-01 08:44:20,aiken_ptfe_901_plc,new,new267
901,2026-01-01 08:44:30,OP101,JOB1001,1,2,49.4,146.8,338.39,60.22,28.96,53.51,48.41,5.039,0.021,349.79,2026-01-01 08:44:30,aiken_ptfe_901_plc,new,new268
901,2026-01-01 08:44:40,OP101,JOB1001,1,2,49.46,147.72,341.27,57.43,31.31,53.71,48.47,5.004,0.039,352.53,2026-01-01 08:44:40,aiken_ptfe_901_plc,new,new269
901,2026-01-01 08:44:50,OP101,JOB1001,1,2,49.42,148.69,339.11,61.39,29.82,53.91,48.43,5.003,0.034,348.95,2026-01-01 08:44:50,aiken_ptfe_901_plc,new,new270
901,2026-01-01 08:45:00,OP101,JOB1001,1,2,50.35,146.2,341.64,59.69,30.51,54.11,49.34,4.956,0.022,348.9,2026-01-01 08:45:00,aiken_ptfe_901_plc,new,new271
901,2026-01-01 08:45:10,OP101,JOB1001,1,2,49.2,152.51,341.03,60.38,29.2,54.31,48.22,5.01,0.029,352.29,2026-01-01 08:45:10,aiken_ptfe_901_plc,new,new272
901,2026-01-01 08:45:20,OP101,JOB1001,1,2,49.48,145.92,338.82,62.16,28.37,54.51,48.49,5.031,0.023,352.99,2026-01-01 08:45:20,aiken_ptfe_901_plc,new,new273
